stimulus,He,She
Miss Smith flew to Mr. Smith.,0.2841746509075165,0.7158253192901611
The woman flew to the man.,0.7927555441856384,0.2072443813085556
Mary flew to John.,0.6541913151741028,0.3458087146282196
Alice flew to Bob.,0.6429142951965332,0.3570857346057892
The actress flew to the actor.,0.8352215886116028,0.16477841138839722
The girl flew to the boy.,0.7954003810882568,0.20459964871406555
Mrs. Taylor flew to Mr. Williams.,0.2603137791156769,0.7396861910820007
Emma flew to David.,0.7452479600906372,0.2547520399093628
The princess flew to the prince.,0.8087155222892761,0.19128449261188507
Sarah flew to Robert.,0.38037922978401184,0.6196207404136658
Mrs. Williams flew to Mr. Taylor.,0.37942788004875183,0.6205720901489258
Emily flew to Paul.,0.40559783577919006,0.5944021940231323
Mr. Smith flew to Miss Smith.,0.6080425977706909,0.39195743203163147
The man flew to the woman.,0.8692034482955933,0.13079655170440674
John flew to Mary.,0.8401086330413818,0.15989139676094055
Bob flew to Alice.,0.9075003266334534,0.09249965846538544
The actor flew to the actress.,0.8705018758773804,0.12949807941913605
The boy flew to the girl.,0.8567887544631958,0.1432112157344818
Mr. William flew to Mrs. Taylor.,0.4933062493801117,0.5066938400268555
David flew to Emma.,0.13607648015022278,0.8639234900474548
The prince flew to the princess.,0.8693992495536804,0.13060081005096436
Robert flew to Sarah.,0.6994535326957703,0.30054640769958496
Mr. Taylor flew to Mrs. Williams.,0.17826750874519348,0.8217324614524841
Paul flew to Emily.,0.8142758011817932,0.1857241839170456
