stimulus,He,She
Miss Smith jogged to Mr. Smith.,0.2673044502735138,0.7326955795288086
The woman jogged to the man.,0.8014902472496033,0.19850973784923553
Mary jogged to John.,0.4984736442565918,0.5015263557434082
Alice jogged to Bob.,0.3441791236400604,0.6558207869529724
The actress jogged to the actor.,0.8347024917602539,0.16529756784439087
The girl jogged to the boy.,0.8136611580848694,0.18633882701396942
Mrs. Taylor jogged to Mr. Williams.,0.1951940655708313,0.8048059344291687
Emma jogged to David.,0.7688320279121399,0.2311679720878601
The princess jogged to the prince.,0.8219140768051147,0.17808590829372406
Sarah jogged to Robert.,0.3262178897857666,0.6737821698188782
Mrs. Williams jogged to Mr. Taylor.,0.33281761407852173,0.667182445526123
Emily jogged to Paul.,0.4277048408985138,0.5722951889038086
Mr. Smith jogged to Miss Smith.,0.8530586957931519,0.14694128930568695
The man jogged to the woman.,0.8749161958694458,0.1250838041305542
John jogged to Mary.,0.8524474501609802,0.14755253493785858
Bob jogged to Alice.,0.7609541416168213,0.23904578387737274
The actor jogged to the actress.,0.8717765808105469,0.1282234787940979
The boy jogged to the girl.,0.868834912776947,0.13116510212421417
Mr. William jogged to Mrs. Taylor.,0.42733034491539,0.5726696848869324
David jogged to Emma.,0.1298753321170807,0.8701246380805969
The prince jogged to the princess.,0.8763836026191711,0.12361641228199005
Robert jogged to Sarah.,0.4589381814002991,0.5410618185997009
Mr. Taylor jogged to Mrs. Williams.,0.15154320001602173,0.848456859588623
Paul jogged to Emily.,0.8310034871101379,0.16899652779102325
